,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
59,[0. 0. 0. ... 0. 0. 0.],0.9001410680789109,"[0.81213648 0.84196448 1.00443788 0.89272871 0.91896699 0.78983537
 0.99908965 0.79134624 0.84060899 0.90361979 0.82155793 0.95455299
 0.85362059 0.80350821 0.81784991 0.97500663 0.9881521  0.96568396
 0.80962186 0.97348243 0.9493466  0.94787522 0.80158353 0.96015614
 0.95651849 1.00506546 0.9730575  0.84151827 0.97927761 0.9756414
 0.95575519 0.83806968 0.83029838 0.81386415 0.86218586 0.93332869
 0.78489601 0.82429586 1.0348085  0.8865519  0.91957548 0.79865466
 0.8699126  1.00776931 0.79155966 0.93717374 0.83756865 0.89400299
 0.97132128 0.89232096 0.94998014 0.90187599 0.91891421 0.81481637
 1.00724135 0.94686924 0.97360557 0.82942342 0.97278481 0.78021103
 0.83405312 0.98731592 1.04091164 0.79253494 0.81289759 0.94491578
 0.98609539 0.82158201 0.80947931 0.99982561 1.01836455 0.91981537
 0.86982519 0.97852124 1.00495281 0.96940803 0.98508909 0.81741868
 0.82498339 0.78313537 0.88878404 0.92548848 0.91446175 0.83469089
 0.803283   0.98755014 0.88475659 0.80085045 0.97507569 0.95992991
 0.8567129  0.82406346 0.90625878 0.97304913 0.79464314 0.83562339
 0.94880585 0.81637301 0.96372755 0.99140659]",0.59,0.0,0.05395821061093804,0.07159319758593276,0.7138888888888887,0.012576554409398633,0.034024045421501975,0.013,-1.1390843525824383,59,run,entropy
60,[0. 0. 1. ... 0. 0. 0.],0.893383978773109,"[0.81198874 0.83949437 1.00742633 0.87648772 0.90037049 0.78999826
 0.99812188 0.79429972 0.82592198 0.8894027  0.80494223 0.93790009
 0.83613296 0.80166932 0.82023693 0.96072796 0.98717098 0.96692961
 0.80845783 0.97406577 0.95213888 0.93512043 0.80240264 0.94808554
 0.94800721 1.00031619 0.97435115 0.82509681 0.97964243 0.96631449
 0.9567143  0.81814798 0.825807   0.81271997 0.85389967 0.91574606
 0.78578551 0.81755904 1.03624621 0.86633443 0.89777777 0.79680065
 0.85211217 1.00549785 0.78891095 0.93467618 0.83539411 0.87835031
 0.96113687 0.87796933 0.95597232 0.87761341 0.89742121 0.81372837
 1.00717703 0.93737549 0.96116075 0.82639294 0.97434592 0.77996226
 0.83130956 0.98853701 1.02937889 0.7934354  0.79220917 0.94540506
 0.9864378  0.81984918 0.80310038 0.99820883 1.01097712 0.90544661
 0.84843151 0.97173184 1.00040364 0.96740114 0.98525325 0.82217814
 0.80920873 0.78252411 0.89053706 0.91127457 0.89280385 0.83096732
 0.80410613 0.9866864  0.86716053 0.78370057 0.96106764 0.96212751
 0.83720446 0.80242654 0.909018   0.97349805 0.79244175 0.83774647
 0.93315685 0.80660932 0.96017866 0.99230115]",0.61,0.0,0.05436813172614827,0.07217051689185949,0.731111111111111,0.013346144124058433,0.03425774447895508,0.017,-1.1542535909208749,60,run,entropy
61,[0. 0. 0. ... 0. 0. 0.],0.8869780911016837,"[0.80925492 0.83770866 1.0026024  0.86324879 0.87671601 0.78619342
 0.99610883 0.79534858 0.81697857 0.89012854 0.8003333  0.92475867
 0.81931592 0.7992014  0.81966683 0.95936866 0.98625747 0.9553269
 0.80590456 0.9553537  0.95235552 0.91834794 0.80347867 0.93547057
 0.93260455 1.00254919 0.97429868 0.81211743 0.97055978 0.95473077
 0.95783812 0.82101921 0.82322708 0.80894663 0.83138847 0.89623506
 0.78613492 0.81582033 1.03774212 0.84455915 0.87601337 0.79727603
 0.8362606  1.00520814 0.78754518 0.92088414 0.83337558 0.86510249
 0.94505439 0.85781944 0.95422351 0.85567686 0.88261291 0.8092923
 1.0059255  0.92609644 0.96323319 0.82914672 0.96560148 0.78068125
 0.82805615 0.98984988 1.02891038 0.79242049 0.79193137 0.9305345
 0.97902381 0.81635963 0.80470124 0.99748044 0.9991409  0.88933996
 0.82571992 0.97010543 0.99410291 0.96836095 0.98325542 0.82648961
 0.80946956 0.78113742 0.87387001 0.89969279 0.89057416 0.82778084
 0.80635753 0.9887384  0.84483618 0.78211483 0.94752562 0.96405343
 0.8193969  0.80281421 0.89454742 0.97571685 0.79437487 0.84175411
 0.9192921  0.80547091 0.94664338 0.98963473]",0.59,0.0,0.055088212479761534,0.07311564331408728,0.7333333333333333,0.011537837034342103,0.03158160949948166,0.009,-1.1666684274558943,61,run,entropy
62,[0. 0. 0. ... 0. 0. 0.],0.881207712587438,"[0.80842585 0.83480549 0.99879027 0.84601028 0.85573454 0.7833649
 0.98434368 0.79886131 0.81520208 0.88953002 0.80138609 0.90968576
 0.8050949  0.79677147 0.81711292 0.9485514  0.98419927 0.94262886
 0.80582108 0.93657067 0.93604417 0.90110482 0.80625807 0.9367469
 0.91506314 1.00571021 0.97084318 0.81634795 0.96052969 0.95214908
 0.95592344 0.80896783 0.82533169 0.80784806 0.83174211 0.88010114
 0.78645004 0.81070579 1.03989304 0.8263984  0.85696825 0.79682912
 0.82146818 1.00277963 0.78566993 0.91239919 0.83192777 0.84810983
 0.94467012 0.83903684 0.92885676 0.85968438 0.86081156 0.80402868
 1.00647582 0.9279403  0.95207779 0.82941978 0.9506673  0.78121881
 0.8255853  0.99060022 1.0241709  0.78984076 0.79358067 0.93334037
 0.96730004 0.8136799  0.80250133 0.99811684 0.9877428  0.88857216
 0.80044106 0.9648816  0.97823339 0.9598977  0.98504584 0.82780568
 0.8054918  0.78421713 0.8580313  0.88969617 0.88965644 0.82871458
 0.80860809 0.98770278 0.82639836 0.7857016  0.94721646 0.96481582
 0.80227389 0.80063893 0.87280789 0.97972661 0.79533407 0.8392518
 0.91851971 0.80718538 0.93291588 0.98644038]",0.58,0.0,0.05555885653928852,0.07380125609354651,0.7246666666666667,0.011637663151175799,0.03189576176256347,0.778,-1.1810214991487988,62,run,entropy
63,[0. 0. 0. ... 0. 0. 0.],0.875016722621294,"[0.80770006 0.83475811 1.00235073 0.82858276 0.83636339 0.7832331
 0.97204561 0.79553933 0.81501369 0.87639088 0.8018846  0.89467476
 0.81015535 0.79628285 0.81467617 0.93405029 0.98366809 0.92983317
 0.80730726 0.93656347 0.93527902 0.88407892 0.80296742 0.92138285
 0.89831009 0.99539752 0.96069372 0.81709278 0.94601709 0.9392158
 0.95495588 0.81281218 0.82095598 0.80914682 0.81156293 0.88363882
 0.78652622 0.80809841 1.04156486 0.81411433 0.83583894 0.79583842
 0.80003009 1.00089271 0.78807825 0.89586804 0.83220365 0.83163853
 0.93049205 0.82067543 0.93533886 0.83913418 0.84532046 0.80330994
 1.00160302 0.91520683 0.93456036 0.83045503 0.95220161 0.77996238
 0.82111393 0.98850822 1.01163795 0.78856661 0.79262902 0.91925965
 0.95126993 0.81153105 0.80091138 0.99667464 0.98995593 0.86774724
 0.80020424 0.95528452 0.9652047  0.95791137 0.98563759 0.8278216
 0.80420677 0.78587011 0.84223702 0.87564827 0.87025248 0.83394031
 0.81337111 0.99003651 0.81441746 0.78463019 0.94838998 0.96392874
 0.78318075 0.79992233 0.85139289 0.98335556 0.79312344 0.83590624
 0.91789392 0.80601499 0.91123004 0.98731951]",0.58,0.5,0.055973235235617,0.07456302444922427,0.7248888888888888,0.011800239063748321,0.03245428933787379,0.745,-1.1943903439574584,63,run,entropy
64,[0. 0. 0. ... 0. 0. 0.],0.8683722286636765,"[0.80800306 0.83423977 0.99830417 0.81147052 0.8162366  0.78175999
 0.95695688 0.79408594 0.81282317 0.86277022 0.80340111 0.87399614
 0.80918405 0.79494863 0.80895389 0.91755625 0.98076418 0.91532767
 0.80345109 0.91671599 0.92317528 0.87331641 0.80645808 0.90349526
 0.88050503 0.99854878 0.95963823 0.81698139 0.92953667 0.92673855
 0.95266241 0.81924201 0.81864367 0.80613698 0.80318185 0.86289508
 0.78693219 0.80544997 1.04188817 0.8182814  0.8137397  0.79221453
 0.79680168 1.00281853 0.7912004  0.87850662 0.8309509  0.81382602
 0.9121719  0.81782695 0.93272884 0.8150018  0.83497758 0.7995655
 0.99974544 0.90016358 0.9240178  0.82739744 0.93696218 0.77924248
 0.81933939 0.98999597 0.99773456 0.78844234 0.79134823 0.9041655
 0.93553534 0.81023725 0.80279406 0.99414734 0.97981076 0.85113303
 0.79964196 0.95228081 0.95186104 0.95076213 0.98358573 0.83041911
 0.80398587 0.78244673 0.82184452 0.85861395 0.85133231 0.84022508
 0.8115908  0.99204325 0.81237767 0.78539122 0.93202301 0.96350315
 0.77947419 0.800901   0.8324943  0.97801838 0.79622052 0.83880776
 0.90497879 0.80401624 0.89046295 0.98872003]",0.53,-0.5,0.05657881586516684,0.07499310773523063,0.7266666666666666,0.011442312590121613,0.03128198110247414,0.737,-1.2075623155117718,64,run,entropy
65,[0. 0. 0. ... 0. 0. 0.],0.8625297441574904,"[0.80831732 0.82957326 0.99089869 0.79808258 0.81163259 0.77857263
 0.95726358 0.79337022 0.81534144 0.84567244 0.80364598 0.85890116
 0.81432806 0.79430621 0.81025597 0.91944238 0.98232479 0.91654455
 0.80489126 0.90003343 0.9107236  0.86443369 0.80401534 0.88546334
 0.86253063 0.98738139 0.95099788 0.81735315 0.91327565 0.91645218
 0.95452503 0.82419493 0.82537774 0.80556934 0.80080626 0.84818973
 0.78615026 0.80375763 1.04381046 0.81413858 0.81537053 0.79018146
 0.79956983 1.00344825 0.79263971 0.86155057 0.83025436 0.79720544
 0.89133055 0.82257675 0.90967174 0.79579806 0.83161221 0.79434955
 0.99131253 0.88486789 0.90657444 0.82303952 0.9198301  0.77958845
 0.81627882 0.98575468 0.98272372 0.78848737 0.79025414 0.8878211
 0.923908   0.80900325 0.80125562 0.99395288 0.9629676  0.8346668
 0.79971655 0.93623553 0.93922751 0.94211465 0.98494771 0.82950977
 0.80474264 0.78023511 0.80266822 0.84583208 0.83177567 0.83314815
 0.80623981 0.99423576 0.81509039 0.78360909 0.9140658  0.96456959
 0.78290717 0.80183072 0.81361949 0.98142312 0.79399371 0.84291874
 0.88951902 0.80813788 0.87415536 0.98611392]",0.62,0.0,0.05698110259795964,0.0757239026708891,0.7304444444444443,0.01087828137390767,0.03150212686246889,0.741,-1.2212412867348479,65,run,entropy
66,[0. 0. 0. ... 0. 0. 0.],0.8563050198152663,"[0.80767303 0.82786312 0.98032111 0.8014412  0.81268625 0.7781014
 0.94062512 0.79174322 0.81195714 0.82887919 0.80542186 0.84082097
 0.8110543  0.79389646 0.80854422 0.89813868 0.98293891 0.90233739
 0.80179452 0.8804978  0.90784852 0.86507151 0.80114739 0.86611592
 0.84393711 0.96602309 0.95070805 0.81812131 0.8971239  0.91722083
 0.95474722 0.82259379 0.8229759  0.80481907 0.79979353 0.82772407
 0.78632691 0.79974352 1.03680599 0.8121914  0.79695207 0.78793761
 0.79596369 1.00281934 0.7902954  0.86289608 0.82856138 0.79711955
 0.89063666 0.81945898 0.88630496 0.79501617 0.8298885  0.79414881
 0.97781112 0.8739     0.88790867 0.82072255 0.90624182 0.77877693
 0.81413665 0.97364887 0.98074249 0.78915866 0.78564616 0.87016477
 0.90667604 0.80924507 0.80214098 0.99237724 0.94961312 0.81684566
 0.79969242 0.92047782 0.91489572 0.93078953 0.9802868  0.82418696
 0.80214753 0.77999419 0.79633582 0.82785404 0.81359226 0.8311164
 0.80544042 0.986855   0.81340048 0.78379565 0.91425288 0.9586821
 0.78351156 0.80330942 0.81782027 0.96446227 0.79071572 0.84417986
 0.87640741 0.80700719 0.85319178 0.98456951]",0.65,0.0,0.05795478252455492,0.07653928540470369,0.7212222222222222,0.01105826881848608,0.0320635314804622,0.008,-1.2327989172150926,66,run,entropy
67,[0. 0. 0. ... 0. 0. 0.],0.8504566868522259,"[0.8075819  0.82672663 0.98304921 0.79952798 0.80924457 0.77833323
 0.92463637 0.79061365 0.81147795 0.81180257 0.80564901 0.8453122
 0.81065192 0.79592814 0.80762753 0.87932732 0.98227717 0.88950616
 0.80082835 0.88255937 0.88845005 0.84660879 0.80020774 0.84823941
 0.83032326 0.94707468 0.93860343 0.81464561 0.88060802 0.902893
 0.95515256 0.82007525 0.82218922 0.80540145 0.79891432 0.81072141
 0.78675523 0.79998565 1.02957045 0.81258855 0.78931551 0.7879806
 0.79428694 1.00456937 0.78890216 0.86394391 0.82582338 0.79948406
 0.87143179 0.82165187 0.86359131 0.79529078 0.83117259 0.79227224
 0.96279341 0.85612972 0.87140819 0.82162132 0.88658192 0.77768208
 0.81324807 0.96144319 0.95815843 0.78928468 0.78430077 0.85682768
 0.89239292 0.80930722 0.80139464 0.99089796 0.95075922 0.79466603
 0.80210349 0.90323542 0.89152266 0.91867927 0.97061829 0.82534812
 0.80239325 0.77961615 0.79819141 0.80987142 0.81383466 0.8284482
 0.80733223 0.96933793 0.81279725 0.78670033 0.89592437 0.95898166
 0.78677704 0.8040134  0.80658679 0.95696011 0.79215978 0.84284238
 0.86238471 0.80649462 0.83627023 0.98596022]",0.62,0.5,0.05914810979924369,0.07759633224225748,0.7269999999999999,0.010786409937382538,0.030777666716997304,0.737,-1.243645700580875,67,run,entropy
68,[1. 0. 1. ... 0. 0. 0.],0.844773629314669,"[0.81019963 0.82543622 0.97653819 0.79919478 0.80883965 0.77543331
 0.92361808 0.79077847 0.80667568 0.79634587 0.80201138 0.84823126
 0.80851376 0.79641612 0.80717793 0.88440411 0.97362068 0.87165292
 0.80114839 0.86429781 0.87074513 0.82914799 0.79851327 0.82649393
 0.81056755 0.93229763 0.92338524 0.81643146 0.88111695 0.88218336
 0.95528997 0.81832007 0.82870398 0.80233199 0.79885225 0.80854802
 0.78987248 0.79746714 1.03366129 0.80987597 0.78821304 0.78853818
 0.793179   1.00587923 0.78886026 0.8478225  0.82543873 0.80111489
 0.85650038 0.82455271 0.83858267 0.79290964 0.83740645 0.79286444
 0.9451794  0.84059241 0.85651781 0.8207841  0.86696754 0.77460246
 0.81185613 0.94891131 0.94113008 0.78978564 0.7828313  0.84585387
 0.87219719 0.80726387 0.80378344 0.99150526 0.9338906  0.78375101
 0.80152557 0.90371878 0.8764455  0.90362135 0.9548042  0.81990329
 0.80406215 0.7821287  0.80032348 0.794618   0.81443328 0.82852769
 0.80257345 0.95391259 0.81449875 0.78558659 0.87653939 0.94817254
 0.79015338 0.80107668 0.80825152 0.94177524 0.79083645 0.84159438
 0.84878911 0.8103435  0.81776249 0.97777939]",0.58,-0.5,0.0595886452169517,0.07809935890796804,0.7274444444444442,0.009596621916980873,0.030032408672612657,0.738,-1.2567612450915318,68,run,entropy
69,[0. 0. 0. ... 0. 0. 0.],0.8388469121749506,"[0.81355779 0.82721381 0.96420089 0.79708857 0.81011064 0.77454608
 0.90641288 0.79254453 0.80874893 0.79108203 0.80281794 0.83160825
 0.80571896 0.79424932 0.80497432 0.8685456  0.96577634 0.8542417
 0.79808528 0.84647229 0.85138178 0.81404489 0.80158707 0.80734993
 0.81689289 0.91709593 0.92554558 0.81750474 0.86698332 0.86450454
 0.94953784 0.81432078 0.82479795 0.80116375 0.7975702  0.80681459
 0.79116007 0.79627626 1.0166606  0.80737893 0.78882981 0.78955495
 0.79105812 1.00093529 0.78897424 0.83122778 0.82456733 0.80444368
 0.84010289 0.82384368 0.81745822 0.79409752 0.83376283 0.79029258
 0.93168577 0.82608679 0.84203741 0.82452873 0.84855374 0.77440875
 0.80989221 0.93855636 0.92425753 0.78828583 0.78097299 0.82852004
 0.85305171 0.80671359 0.80526774 0.98880608 0.91641112 0.78089528
 0.80121922 0.90439833 0.85849551 0.88851059 0.94210672 0.81639094
 0.8054299  0.7800818  0.79990969 0.79212996 0.81615759 0.82873092
 0.8016754  0.93572128 0.81952482 0.78295021 0.85820551 0.93706141
 0.78793989 0.8037201  0.80983127 0.94703813 0.79034089 0.83468026
 0.82949309 0.81092961 0.79539177 0.97197807]",0.64,0.0,0.06095450025041912,0.07919114297340898,0.7146666666666666,0.01065408229413786,0.030700887806843255,0.755,-1.2672210848370415,69,run,entropy
70,[0. 1. 0. ... 0. 0. 0.],0.8335182089277614,"[0.81161994 0.82686749 0.95721708 0.79614053 0.81251418 0.773838
 0.88456343 0.79059472 0.80498657 0.78905245 0.80014355 0.81774247
 0.8033761  0.79362778 0.80233029 0.850164   0.96646513 0.83577331
 0.79849923 0.829896   0.83044723 0.79723215 0.80227754 0.79221899
 0.82286612 0.89603906 0.90940773 0.81441683 0.84293543 0.84971853
 0.93897547 0.81279613 0.82133447 0.7993178  0.79796883 0.807893
 0.79139467 0.79653152 1.02269325 0.80536223 0.78985379 0.78704686
 0.7926766  0.99383469 0.78824919 0.82044625 0.82522409 0.80583559
 0.83054588 0.82171258 0.80413637 0.7929231  0.831041   0.79084248
 0.93501317 0.81614349 0.8342298  0.8208936  0.83005054 0.77561793
 0.80850775 0.92596698 0.90703402 0.78838059 0.78264834 0.8116868
 0.83609336 0.81130525 0.80630094 0.98842768 0.89572307 0.78022731
 0.80169602 0.88709497 0.85804472 0.87189557 0.92892872 0.81783066
 0.80537836 0.78040398 0.80124766 0.79169639 0.82158145 0.82427003
 0.80007354 0.92269215 0.8185867  0.78225211 0.83853848 0.92360023
 0.79009865 0.8039617  0.80422031 0.95302141 0.78873274 0.83215749
 0.81266886 0.80986447 0.78923543 0.96618977]",0.6,0.0,0.06154983713857451,0.07994598596703022,0.727333333333333,0.009929352879587326,0.029845262245559983,0.741,-1.2789591689239892,70,run,entropy
71,[0. 0. 0. ... 0. 0. 0.],0.8286757519441619,"[0.80936449 0.82257691 0.94231672 0.79641652 0.81070643 0.77343198
 0.86647481 0.79156254 0.80499538 0.79044147 0.79699854 0.82283367
 0.80263126 0.7931902  0.80319595 0.83320867 0.96555432 0.81693092
 0.79882733 0.80951777 0.81161624 0.79978054 0.8032508  0.79070858
 0.82690759 0.87788648 0.89483595 0.81175241 0.82155555 0.83153427
 0.93105552 0.81227482 0.82117974 0.79844402 0.79691275 0.80809806
 0.79065786 0.79357904 1.02008538 0.80748035 0.7894242  0.78830547
 0.79181743 0.98143088 0.78717564 0.81518959 0.83116319 0.80279093
 0.82249831 0.82187879 0.80157722 0.79342501 0.82990761 0.79001404
 0.92144424 0.81950185 0.82028473 0.82011403 0.81309777 0.77386744
 0.80416197 0.91005541 0.88292751 0.78958804 0.78130427 0.80890183
 0.82621611 0.80957524 0.80638511 0.98857262 0.88349772 0.77707105
 0.80048536 0.87059961 0.83515944 0.85661645 0.91148234 0.8132072
 0.80489053 0.77854495 0.79845256 0.79553521 0.82160338 0.82808326
 0.7964923  0.90402158 0.81940804 0.7823094  0.84012172 0.91342345
 0.78632224 0.80494324 0.80571603 0.94142314 0.78991264 0.82875733
 0.80361229 0.80787541 0.79375256 0.95088646]",0.57,0.5,0.06193989756802676,0.08043251718196226,0.7009999999999998,0.010191106244075683,0.030981382136850723,0.781,-1.291386413314715,71,run,entropy
72,[0. 0. 1. ... 0. 0. 0.],0.8249171985670273,"[0.80650071 0.8228742  0.92595287 0.79432268 0.8111868  0.77392198
 0.8461028  0.79146574 0.8021735  0.79101672 0.79895699 0.81432538
 0.80357109 0.79383123 0.79899677 0.83770809 0.95746785 0.80128848
 0.79999915 0.8060442  0.7948285  0.79240733 0.80469492 0.78957546
 0.82296452 0.85603294 0.87616798 0.80901004 0.80488393 0.81713658
 0.93205026 0.81345115 0.82065447 0.79764455 0.79585215 0.80679451
 0.78877592 0.79225612 1.00333082 0.81272706 0.78926605 0.79044418
 0.7892611  0.97595364 0.78860508 0.81206836 0.82937223 0.80646458
 0.82121249 0.82110209 0.80131143 0.79236184 0.83068426 0.79288769
 0.90248271 0.81962244 0.82132083 0.81984285 0.81872278 0.77434265
 0.80428563 0.89318925 0.86260731 0.78817467 0.78188298 0.80830932
 0.83068652 0.81102571 0.80702369 0.98936855 0.87427539 0.77604131
 0.80101147 0.85282891 0.81724971 0.84181115 0.89609538 0.8090081
 0.80258502 0.77956438 0.80034922 0.79353803 0.8238611  0.83062079
 0.79463961 0.90664855 0.81685224 0.7819732  0.82501868 0.89760831
 0.78400267 0.80292215 0.80595572 0.92692238 0.78778118 0.82813987
 0.80113094 0.80623143 0.79333407 0.95088955]",0.58,-0.5,0.0625193807169714,0.08135634514776557,0.710111111111111,0.009940550884485214,0.02968050822300369,0.783,-1.3026291271216088,72,run,entropy
73,[0. 0. 0. ... 0. 0. 0.],0.8209530457119883,"[0.80749552 0.82386045 0.9080347  0.79951528 0.80805239 0.77353191
 0.82750826 0.7925908  0.80057619 0.79318293 0.798829   0.81560676
 0.80249934 0.79389929 0.79568135 0.81772623 0.94590577 0.78563365
 0.79735057 0.80704972 0.79215878 0.79204679 0.80365794 0.79020847
 0.82494045 0.83863265 0.86063131 0.80667246 0.78963827 0.81291221
 0.92439846 0.81043076 0.81771597 0.79837757 0.79434236 0.80647172
 0.79062886 0.7904714  0.98838882 0.81485502 0.79033136 0.78853405
 0.78807541 0.96315711 0.78862372 0.81038695 0.82694457 0.8057321
 0.8196405  0.82123478 0.80489063 0.79421937 0.8282464  0.79223454
 0.88206363 0.81864958 0.81828313 0.81722655 0.80313824 0.77489088
 0.80412748 0.89562282 0.85843546 0.78765853 0.7826284  0.80831669
 0.83690877 0.80708068 0.80339081 0.98930305 0.85861021 0.77856383
 0.79916383 0.83096424 0.80707924 0.82363456 0.8775126  0.81531592
 0.80017135 0.77874368 0.7978059  0.79664631 0.82240226 0.82712182
 0.79340713 0.88940305 0.81421661 0.78285188 0.81969589 0.88386736
 0.78253828 0.79970863 0.80442903 0.90969636 0.78665802 0.82515195
 0.79956288 0.80576442 0.79464619 0.9378846 ]",0.55,0.0,0.06294409612268977,0.0818756398329783,0.7083333333333331,0.010160687273453643,0.029316856960508838,0.787,-1.3140765076693421,73,run,entropy
74,[0. 0. 0. ... 0. 0. 0.],0.8182032684420536,"[0.80668515 0.8229068  0.89227088 0.79857435 0.80707481 0.77185711
 0.80617225 0.79032596 0.80104793 0.79444135 0.79821739 0.81297759
 0.80202944 0.79381239 0.792813   0.8161837  0.94437959 0.78527589
 0.7967262  0.80613121 0.79224424 0.79134943 0.80039078 0.79043666
 0.82755339 0.82204908 0.86247924 0.80457591 0.78671442 0.81226469
 0.91537996 0.80774883 0.81357983 0.79872675 0.79391037 0.80478257
 0.79201237 0.79234472 0.9678274  0.81697952 0.79435425 0.79146606
 0.78799863 0.94679161 0.78770301 0.80770373 0.82498058 0.80603829
 0.81865496 0.82234638 0.80255749 0.79346836 0.82609251 0.79244036
 0.86266691 0.81748302 0.81676165 0.81483308 0.80212345 0.7768038
 0.80449508 0.87878712 0.86298591 0.78655534 0.78183712 0.81524487
 0.83416167 0.80957548 0.80217324 0.98816559 0.83694795 0.77965874
 0.79838169 0.83363737 0.81188467 0.81241741 0.86125707 0.81229446
 0.79927649 0.77710186 0.79766297 0.79737552 0.81672918 0.82420306
 0.79285662 0.87676475 0.81260549 0.78327635 0.81911618 0.86949192
 0.78188855 0.80132776 0.79996699 0.89324413 0.78347653 0.8190733
 0.79940932 0.81016141 0.80040183 0.92793461]",0.51,0.0,0.06353488381678281,0.08234989607849628,0.7112222222222221,0.010421109167847437,0.02879982119353017,0.779,-1.325466980026743,74,run,entropy
75,[0. 0. 1. ... 0. 0. 0.],0.8154755056357713,"[0.80689905 0.822866   0.87806163 0.79803338 0.80673094 0.77242824
 0.79895078 0.78745389 0.80140602 0.79381608 0.79483962 0.80864131
 0.80463967 0.79264206 0.79262708 0.81667913 0.93422098 0.78325916
 0.7980945  0.80532087 0.79416299 0.78956579 0.79911201 0.78850123
 0.82958278 0.80895036 0.84573134 0.8034806  0.7872823  0.81120959
 0.90190658 0.80709753 0.81209358 0.79989016 0.79388162 0.8048799
 0.79485994 0.79305137 0.94923741 0.81753823 0.79311693 0.78847818
 0.78776857 0.92992418 0.79167525 0.80561882 0.82417301 0.80683238
 0.81834448 0.81906426 0.80219396 0.79543983 0.82312915 0.79408544
 0.84573388 0.81776348 0.81754922 0.8137908  0.80111709 0.77654877
 0.80231322 0.86466481 0.86988287 0.78611674 0.78166001 0.81319591
 0.83712681 0.80622714 0.80154498 0.98867681 0.83139577 0.77936554
 0.80091719 0.81790177 0.81197788 0.79711759 0.86397255 0.80766438
 0.79733253 0.7767168  0.79535056 0.7972032  0.81498308 0.81923926
 0.79741458 0.85730454 0.81318018 0.78123687 0.81794476 0.8538373
 0.78249476 0.80245023 0.79736003 0.87655425 0.78340224 0.8178146
 0.80007937 0.80955982 0.79741417 0.91498206]",0.61,0.0,0.06411455484955039,0.08297391777610645,0.6998888888888888,0.009699110974003715,0.029527470350168426,0.825,-1.337035497171768,75,run,entropy
76,[0. 0. 0. ... 0. 0. 0.],0.8131388160697971,"[0.8075072  0.82311798 0.86215105 0.80408918 0.80579629 0.77328787
 0.79524631 0.78675108 0.7998255  0.79378211 0.7965135  0.8089197
 0.80565672 0.79403393 0.79187195 0.81353286 0.92421281 0.7826401
 0.79624106 0.80527553 0.79347052 0.78807304 0.79768014 0.78765056
 0.827562   0.80614871 0.83268255 0.8025929  0.78745786 0.81278643
 0.89170509 0.80567664 0.81090741 0.79918643 0.7889871  0.80161856
 0.79451307 0.79310119 0.92991138 0.81918476 0.79424892 0.78743998
 0.78927752 0.91429607 0.78936633 0.80574708 0.82312746 0.80528102
 0.81478557 0.817797   0.80484816 0.79528692 0.82862924 0.79384037
 0.82853673 0.81538545 0.81587124 0.81240425 0.80213171 0.77473072
 0.80312631 0.85083404 0.87381319 0.78488574 0.77972726 0.81123621
 0.84270232 0.80494316 0.80017885 0.99010575 0.83909091 0.77869791
 0.80036395 0.81139053 0.80975405 0.79432647 0.84890572 0.80501884
 0.79747873 0.77782193 0.79359408 0.80231255 0.81016569 0.81642617
 0.79613204 0.83644093 0.81200787 0.78181122 0.81677269 0.83920565
 0.78405382 0.8007486  0.79618159 0.86046072 0.78294136 0.81766463
 0.79872068 0.80707165 0.80116048 0.90122648]",0.58,0.0,0.06480603291186186,0.08358203795341564,0.6974444444444441,0.010304622604702243,0.02891656673276215,0.785,-1.347549800314808,76,run,entropy
77,[0. 0. 0. ... 0. 0. 0.],0.8106547745575973,"[0.80849089 0.82060441 0.84388819 0.80246424 0.80693798 0.7733117
 0.79218212 0.78647688 0.79799548 0.79728201 0.79324182 0.80993555
 0.8042094  0.79252228 0.78940519 0.80808745 0.9103009  0.78247288
 0.7952281  0.80766761 0.79627603 0.78534058 0.79800448 0.78877993
 0.8322008  0.80541879 0.81745001 0.80031666 0.78575173 0.81364319
 0.87462944 0.80424388 0.81063714 0.80005285 0.787797   0.80260968
 0.7958074  0.79283271 0.91383209 0.81675143 0.79132132 0.78573883
 0.78966325 0.89649951 0.788021   0.8044811  0.82144792 0.80171881
 0.81368335 0.81644809 0.80473851 0.79450702 0.82706786 0.79365545
 0.81605815 0.81386397 0.82153088 0.81283377 0.80283908 0.77598059
 0.79954152 0.83110593 0.86786134 0.78470797 0.77843936 0.81060783
 0.84606278 0.80330578 0.80034783 0.98952363 0.84572423 0.77929403
 0.80036843 0.80751627 0.81375989 0.79417835 0.83064805 0.80576797
 0.79751022 0.77966925 0.79508102 0.79930114 0.80876437 0.81440584
 0.79497065 0.82600962 0.80943283 0.78158374 0.81683953 0.8240525
 0.78247668 0.80095892 0.79613452 0.84437615 0.78220013 0.81459471
 0.80063763 0.80405263 0.80159611 0.88488876]",0.58,0.0,0.06545582362756004,0.08426894451182787,0.6895555555555554,0.010562722961495252,0.030013725226755755,0.809,-1.3589929181180738,77,run,entropy
